Released,Members,Quest item,Tradeable,Equipable,Stackable,Options,Destory,Examine,Value,High alch,Low alch,Weight,Price,Buy limit,Daily volume,Combat,Skilling,Food,Untradeable,Quest
5 December 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Zamorak blessed dragonhide chaps.,6000 ,3600 ,2400 ,5 kg,688299  (info),8,573,0,0,0,0,0
5 December 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A Zamorak cloak.,2000 ,1200 ,800 ,0.4 kg,12850  (info),8,188,0,0,0,0,0
5 December 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Zamorak blessed dragonhide coif.,2000 ,1200 ,800 ,0.9 kg,67063  (info),8,274,0,0,0,0,0
5 December 2006 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A Zamorak crozier.,5000 ,3000 ,2000 ,2 kg,10044  (info),8,43,0,0,0,0,0
5 December 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Zamorak blessed dragonhide body armour.,13000 ,7800 ,5200 ,6 kg,569020  (info),8,610,0,0,0,0,0
6 July 2016 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Zamorak blessed dragonhide boots.,9300 ,5580 ,3720 ,1.4 kg,795088  (info),8,522,0,0,0,0,0
11 April 2019 (Update),Yes,No,Yes,Yes,No,Wield,Drop,Zamorak blessed wooden shield covered in dragon leather.,28334 ,17000 ,11333 ,8 kg,396228  (info),8,63,0,0,0,0,0
5 May 2004 (Update),No,No,Yes,Yes,No,Wear,Drop,Rune full helmet in the colours of Zamorak.,35200 ,21120 ,14080 ,2.721 kg,578206  (info),8,222,0,0,0,0,0
17 October 2013 (Update),Yes,No,Yes,Yes,No,Wield Dismantle,Drop,A terrifying heavy sword.,1250000 ,750000 ,500000 ,10 kg,5426261  (info),8,591,0,0,0,0,0
6 July 2016 (Update),Yes,No,No,Yes,No,Wield,Dismantle,An ornamented terrifying heavy sword.,1250000 ,750000 ,500000 ,10 kg,0,0,0,0,0,0,0,0
3 July 2014 (Update),Yes,No,No,Yes,No,Wear,Drop,Halo with the protection of Zamorak.,150000 ,90000 ,60000 ,0.3 kg,0,0,0,0,0,0,0,0
5 May 2004 (Update),No,No,Yes,Yes,No,Wear,Drop,Rune kiteshield in the colours of Zamorak.,54400 ,32640 ,21760 ,5.443 kg,60677  (info),8,186,0,0,0,0,0
19 November 2015 (Update),Yes,No,No,Yes,No,Wear,Drop,The cape worn by only the most experienced players.,99000 ,0,0,0.453 kg,0,0,0,0,0,0,0,0
19 November 2015 (Update),Yes,No,No,Yes,No,Wear,Drop,The hood worn by only the most experienced players.,1,0 ,0 ,0.453 kg,0,0,0,0,0,0,0,0
5 December 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A Zamorak mitre.,5000 ,3000 ,2000 ,0.3 kg,24000  (info),8,208,0,0,0,0,0
22 November 2005 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A Zamorak Mjolnir.,625 ,375 ,250 ,2.267 kg,2794  (info),8,38,0,0,0,0,0
28 May 2002 (Update),No,No,Yes,Yes,No,Wear,Drop,A robe worn by worshippers of Zamorak.,30 ,18 ,12 ,0.907 kg,2784  (info),15,2242,0,0,0,0,0
28 May 2002 (Update),No,No,Yes,Yes,No,Wear,Drop,A robe worn by worshippers of Zamorak.,40 ,24 ,16 ,0.907 kg,1059  (info),15,1776,0,0,0,0,0
5 May 2004 (Update),No,No,Yes,Yes,No,Wear,Drop,Rune platebody in the colours of Zamorak.,65000 ,39000 ,26000 ,9.979 kg,48376  (info),8,158,0,0,0,0,0
5 May 2004 (Update),No,No,Yes,Yes,No,Wear,Drop,Rune platelegs in the colours of Zamorak.,64000 ,38400 ,25600 ,9.071 kg,47636  (info),8,185,0,0,0,0,0
26 October 2004 (Update),No,No,Yes,Yes,No,Wear,Drop,Rune plateskirt in the colours of Zamorak.,64000 ,38400 ,25600 ,9.071 kg,38150  (info),8,98,0,0,0,0,0
5 December 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Leggings from the Zamorak Vestments.,7000 ,4200 ,2800 ,2.7 kg,98447  (info),8,61,0,0,0,0,0
5 December 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Zamorak Vestments.,7000 ,4200 ,2800 ,1.8 kg,131995  (info),8,94,0,0,0,0,0
22 September 2003 (Update),Yes,No,No,Yes,No,Wield,Drop,A magical staff imbued with the power of Zamorak.,80000 ,48000 ,32000 ,2.267 kg,0,0,0,0,0,0,0,0
5 December 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A Zamorak stole.,2500 ,1500 ,1000 ,0.01 kg,4988  (info),8,55,0,0,0,0,0
9 January 2014 (Update),Yes,No,Yes,Yes,No,Wield,Drop,An evil one-handed spear.,300000 ,180000 ,120000 ,3 kg,12755037  (info),8,671,0,0,0,0,0
17 October 2013 (Update),Yes,No,Yes,Yes,No,Wield,Drop,An evil spear.,100005 ,60003 ,40002 ,3 kg,12451161  (info),8,776,0,0,0,0,0
20 October 2021 (Update),Yes,No,No,Yes,No,Wield Charge,Drop,A powerful bow imbued with the fury of an ancient god.,800000 ,480000 ,320000 ,2 kg,0,0,0,0,0,0,0,0
5 January 2022 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A weapon born out of conflict.,990000 ,594000 ,396000 ,6.001 kg,404070735  (info),0,257,0,0,0,0,0
5 January 2022 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A pair of ancient vambraces.,200000 ,120000 ,80000 ,1 kg,198197958  (info),0,251,0,0,0,0,0
20 October 2021 (Update),Yes,No,No,Yes,No,Wear,Drop,A pair of ancient vambraces.,200000 ,120000 ,80000 ,1 kg,0,0,0,0,0,0,0,0
27 January 2021 (Update),Yes,No,No,Yes,No,Wear,Drop,A well fashioned pair of boots with a strange aura emanating.,24400 ,14640 ,9760 ,0.283 kg,0,0,0,0,0,0,0,0
27 January 2021 (Update),Yes,No,No,Yes,No,Wear,Drop,A well fashioned helmet with a strange aura emanating.,24400 ,14640 ,9760 ,2.267 kg,0,0,0,0,0,0,0,0
27 January 2021 (Update),Yes,No,No,Yes,No,Wear,Drop,A well fashioned robe with a strange aura emanating.,24500 ,14700 ,9800 ,0.907 kg,0,0,0,0,0,0,0,0
27 January 2021 (Update),Yes,No,No,Yes,No,Wear,Drop,A well fashioned robe with a strange aura emanating.,25000 ,15000 ,10000 ,0.907 kg,0,0,0,0,0,0,0,0
6 May 2016 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A fiery glow emanates from this amulet.,202000 ,121200 ,80800 ,0.01 kg,13718078  (info),8,8,0,0,0,0,0
6 May 2016 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A fiery glow emanates from this bracelet.,201000 ,120600 ,80400 ,0.25 kg,14642236  (info),8,1,0,0,0,0,0
6 May 2016 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A fiery glow emanates from this necklace.,202000 ,121200 ,80800 ,0.01 kg,14416237  (info),8,0,0,0,0,0,0
6 May 2016 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A fiery glow emanates from this ring.,201000 ,120600 ,80400 ,0.006 kg,15105510  (info),8,3,0,0,0,0,0
15 March 2006 (Update),No,No,No,Yes,No,Wear,Drop,Thrilling.,1,0 ,0 ,0.003 kg,0,0,0,0,0,0,0,0
15 March 2006 (Update),No,No,No,Yes,No,Wear,Drop,Smells pretty funky.,1,0 ,0 ,0.003 kg,0,0,0,0,0,0,0,0
6 July 2016 (Update),Yes,No,Yes,Yes,No,Wield,Drop,Get a head in life.,5000 ,3000 ,2000 ,1.814 kg,4044  (info),4,36,0,0,0,0,0
15 March 2006 (Update),No,No,No,Yes,No,Wear,Drop,I look 40000 years old in this...,1,0 ,0 ,0.003 kg,0,0,0,0,0,0,0,0
9 July 2020 (Update),Yes,No,No,Yes,No,Wear Transform Lap-count,Release,A monkey retrieved from the wreckage of Glough's airship laboratory.,1,0 ,0 ,0.01 kg,0,0,0,0,0,0,0,0
15 March 2006 (Update),No,No,No,Yes,No,Wear,Drop,Aside from the braaaains on the lapel it's still quite good.,1,0 ,0 ,0.003 kg,0,0,0,0,0,0,0,0
15 March 2006 (Update),No,No,No,Yes,No,Wear,Drop,Good for a shamble about town.,1,0 ,0 ,0.003 kg,0,0,0,0,0,0,0,0
6 September 2018 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A powerful hood.,250000 ,150000 ,100000 ,0.907 kg,1200000  (info),10,0,0,0,0,0,0
6 September 2018 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A powerful robe bottom.,500000 ,300000 ,200000 ,5.443 kg,8000000  (info),10,0,0,0,0,0,0
6 September 2018 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A powerful robe top.,500000 ,300000 ,200000 ,4.535 kg,10000000  (info),10,0,0,0,0,0,0
6 September 2018 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A powerful staff.,300000 ,180000 ,120000 ,2.267 kg,10000000  (info),10,0,0,0,0,0,0
11 July 2019 (Update),No,No,No,Yes,No,Wield,Drop,A powerful staff.,300 ,0,0,2.267 kg,0,0,0,0,0,0,0,0
4 June 2020 (Update),Yes,No,No,Yes,No,Wear,Drop,Lets you dress like a vampyre noble.,5000 ,3000 ,2000 ,0.907 kg,0,0,0,0,0,0,0,0
4 June 2020 (Update),Yes,No,No,Yes,No,Wear,Drop,Lets you dress like a vampyre noble.,5000 ,3000 ,2000 ,0.907 kg,0,0,0,0,0,0,0,0
4 June 2020 (Update),Yes,No,No,Yes,No,Wear,Drop,Lets you dress like a vampyre noble.,5000 ,3000 ,2000 ,0.907 kg,0,0,0,0,0,0,0,0
4 June 2020 (Update),Yes,No,No,Yes,No,Wear,Drop,Lets you dress like a vampyre noble.,5000 ,3000 ,2000 ,0.907 kg,0,0,0,0,0,0,0,0
4 June 2020 (Update),Yes,No,No,Yes,No,Wear,Drop,Lets you dress like a vampyre noble.,5000 ,3000 ,2000 ,0.907 kg,0,0,0,0,0,0,0,0
4 June 2020 (Update),Yes,No,No,Yes,No,Wear,Drop,Lets you dress like a vampyre noble.,5000 ,3000 ,2000 ,0.907 kg,0,0,0,0,0,0,0,0
4 June 2020 (Update),Yes,No,No,Yes,No,Wear,Drop,Lets you dress like a vampyre noble.,5000 ,3000 ,2000 ,0.907 kg,0,0,0,0,0,0,0,0
4 June 2020 (Update),Yes,No,No,Yes,No,Wear,Drop,Lets you dress like a vampyre noble.,5000 ,3000 ,2000 ,0.907 kg,0,0,0,0,0,0,0,0
4 June 2020 (Update),Yes,Sins of the Father,No,Yes,No,Wear,Drop,Lets you dress like a vampyre noble.,100 ,60 ,40 ,0.907 kg,0,0,0,0,0,0,0,0
4 June 2020 (Update),Yes,No,No,Yes,No,Wear,Drop,Lets you dress like a vampyre noble.,5000 ,3000 ,2000 ,0.907 kg,0,0,0,0,0,0,0,0
4 June 2020 (Update),Yes,No,No,Yes,No,Wear,Drop,Lets you dress like a vampyre noble.,5000 ,3000 ,2000 ,0.907 kg,0,0,0,0,0,0,0,0
4 June 2020 (Update),Yes,No,No,Yes,No,Wear,Drop,Lets you dress like a vampyre noble.,5000 ,3000 ,2000 ,0.907 kg,0,0,0,0,0,0,0,0
4 June 2020 (Update),Yes,Sins of the Father,No,Yes,No,Wear,Drop,Lets you dress like a vampyre noble.,100 ,60 ,40 ,0.907 kg,0,0,0,0,0,0,0,0
4 June 2020 (Update),Yes,No,No,Yes,No,Wear,Drop,Lets you dress like a vampyre noble.,5000 ,3000 ,2000 ,0.907 kg,0,0,0,0,0,0,0,0
4 June 2020 (Update),Yes,No,No,Yes,No,Wear,Drop,Lets you dress like a vampyre noble.,5000 ,3000 ,2000 ,0.907 kg,0,0,0,0,0,0,0,0
4 June 2020 (Update),Yes,No,No,Yes,No,Wear,Drop,Lets you dress like a vampyre noble.,5000 ,3000 ,2000 ,0.907 kg,0,0,0,0,0,0,0,0
4 June 2020 (Update),Yes,Sins of the Father,No,Yes,No,Wear,Drop,Lets you dress like a vampyre noble.,100 ,60 ,40 ,0.907 kg,0,0,0,0,0,0,0,0
4 June 2020 (Update),Yes,No,No,Yes,No,Wear,Drop,Lets you dress like a vampyre noble.,5000 ,3000 ,2000 ,0.907 kg,0,0,0,0,0,0,0,0
4 June 2020 (Update),Yes,No,No,Yes,No,Wear,Drop,Lets you dress like a vampyre noble.,5000 ,3000 ,2000 ,0.907 kg,0,0,0,0,0,0,0,0
4 June 2020 (Update),Yes,No,No,Yes,No,Wear,Drop,Lets you dress like a vampyre noble.,5000 ,3000 ,2000 ,0.907 kg,0,0,0,0,0,0,0,0
4 September 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Dress like the powerful vyrewatch!,500 ,300 ,200 ,0.907 kg,3180  (info),150,110,0,0,0,0,0
4 September 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Dress like the powerful vyrewatch!,500 ,300 ,200 ,0.907 kg,3216  (info),150,74,0,0,0,0,0
4 September 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Dress like the powerful vyrewatch!,500 ,300 ,200 ,0.907 kg,2684  (info),150,83,0,0,0,0,0
6 July 2016 (Update),Yes,No,Yes,Yes,No,Equip,Drop,The blood of the soldier makes the glory of the general.,80 ,48 ,32 ,0.51 kg,11623  (info),5,645,0,0,0,0,0
8 September 2016 (Update),Yes,No,No,Yes,No,Wear,Drop,Possibly fireproof. Possibly.,200 ,120 ,80 ,0.453 kg,0,0,0,0,0,0,0,0
2 November 2004 (Update),Yes,No,Yes,Yes,No,Wear,Drop,This helmet is worn by warriors.,60000 ,36000 ,24000 ,2.721 kg,37220  (info),70,175,0,0,0,0,0
7 November 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A legendary ring once worn by Fremennik warriors.,10000 ,6000 ,4000 ,0.004 kg,45786  (info),8,1479,0,0,0,0,0
26 September 2013 (Update),Yes,No,No,Yes,No,Wear Uncharge,Drop,A legendary ring once worn by Fremennik warriors.,10000 ,6000 ,4000 ,0.004 kg,0,0,0,0,0,0,0,0
18 March 2002 (Update),Yes,No,Yes,Yes,No,Wield,Drop,It's a slightly magical stick.,15500 ,9300 ,6200 ,2.267 kg,8949  (info),18000,21256,0,0,0,0,0
13 June 2005 (Update),No,No,Yes,Yes,No,Wear,Drop,A tiara infused with the properties of water.,100 ,60 ,40 ,1 kg,120  (info),40,286,0,0,0,0,0
5 March 2015 (Update),Yes,No,No,Yes,No,Wield Teleport,Drop,A mysterious crystal banner.,0 ,0 ,0 ,2.267 kg,0,0,0,0,0,0,0,0
5 March 2015 (Update),Yes,No,No,Yes,No,Wield Teleport,Drop,A mysterious crystal banner.,0 ,0 ,0 ,2.267 kg,0,0,0,0,0,0,0,0
5 March 2015 (Update),Yes,No,No,Yes,No,Wield Teleport,Drop,A mysterious crystal banner.,0 ,0 ,0 ,2.267 kg,0,0,0,0,0,0,0,0
5 March 2015 (Update),Yes,No,No,Yes,No,Wield Teleport,Drop,A mysterious crystal banner.,0 ,0 ,0 ,2.267 kg,0,0,0,0,0,0,0,0
17 October 2005 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A two handed sword.,1920 ,1152 ,768 ,3.628 kg,1441  (info),125,25,0,0,0,0,0
4 January 2001 (Update),No,No,Yes,Yes,No,Wear,Drop,A mostly clean apron.,2 ,1,0 ,0.453 kg,29  (info),150,342,0,0,0,0,0
17 October 2005 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A vicious looking axe.,1248 ,748 ,499 ,2.721 kg,3940  (info),125,1,0,0,0,0,0
5 May 2004 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Parlez-vous francais?,80 ,48 ,32 ,0.04 kg,16806  (info),4,29,0,0,0,0,0
12 June 2014 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Stylish!,225 ,135 ,90 ,0.01 kg,4418  (info),4,44,0,0,0,0,0
17 October 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,These will protect my feet.,576 ,345 ,230 ,1.36 kg,2791  (info),125,109,0,0,0,0,0
12 June 2014 (Update),Yes,No,Yes,Yes,No,Wear,Drop,All for one and one for all!,200 ,120 ,80 ,0.08 kg,7777  (info),4,47,0,0,0,0,0
17 October 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A series of connected metal rings.,1440 ,864 ,576 ,6.803 kg,1165  (info),125,7,0,0,0,0,0
17 October 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A set of fighting claws.,360 ,216 ,144 ,0.907 kg,2412  (info),125,15,0,0,0,0,0
17 October 2005 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A vicious white dagger.,240 ,144 ,96 ,0.453 kg,202  (info),125,0,0,0,0,0,0
5 December 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A well made elegant ladies' white blouse.,2000 ,1200 ,800 ,1 kg,4684  (info),4,47,0,0,0,0,0
5 December 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A rather elegant white skirt.,2000 ,1200 ,800 ,1 kg,1170  (info),4,24,0,0,0,0,0
29 March 2004 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A posy of flowers.,100 ,60 ,40 ,0.028 kg,329386  (info),150,23,0,0,0,0,0
17 October 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A full face helmet.,1056 ,633 ,422 ,2.721 kg,1603  (info),125,16,0,0,0,0,0
17 October 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,These will keep my hands warm!,6 ,3 ,2 ,0.226 kg,892  (info),125,64,0,0,0,0,0
17 October 2005 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A white halberd.,1920 ,1152 ,768 ,3.175 kg,2973  (info),125,0,0,0,0,0,0
12 June 2014 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A minimalist's hat.,40 ,24 ,16 ,0.04 kg,1288  (info),4,53,0,0,0,0,0
17 October 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A large metal shield.,1632 ,979 ,652 ,5.443 kg,1780  (info),125,12,0,0,0,0,0
17 October 2005 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A razor sharp longsword.,960 ,576 ,384 ,1.814 kg,1730  (info),125,3,0,0,0,0,0
17 October 2005 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A spiky mace.,432 ,259 ,172 ,1.814 kg,646  (info),125,0,0,0,0,0,0
17 October 2005 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A Magical staff.,200 ,120 ,80 ,2.267 kg,1479  (info),125,129,0,0,0,0,0
17 October 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A medium sized helmet.,576 ,345 ,230 ,1.814 kg,2050  (info),125,3,0,0,0,0,0
25 December 2001,No,No,Yes,Yes,No,Wear,Drop,A nice hat from a cracker.,1,0 ,0 ,0.056 kg,3132  (info),5,965,0,0,0,0,0
17 October 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Provides excellent protection.,3840 ,2304 ,1536 ,9.979 kg,5026  (info),125,118,0,0,0,0,0
17 October 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Big White and heavy looking.,1920 ,1152 ,768 ,9.071 kg,3393  (info),125,160,0,0,0,0,0
17 October 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Big White and heavy looking.,1920 ,1152 ,768 ,8.164 kg,2916  (info),125,3,0,0,0,0,0
17 October 2005 (Update),Yes,Wanted!,Yes,Yes,No,Wield,Drop,A vicious curved sword.,768 ,460 ,307 ,1.814 kg,1144  (info),125,8,0,0,0,0,0
17 October 2005 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A medium square shield.,1152 ,691 ,460 ,3.628 kg,2245  (info),125,3,0,0,0,0,0
17 October 2005 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A razor sharp sword.,624 ,374 ,249 ,1.814 kg,2520  (info),125,3,0,0,0,0,0
6 July 2016 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Pointy rainbows.,1000 ,600 ,400 ,0.1 kg,14580  (info),4,29,0,0,0,0,0
17 October 2005 (Update),Yes,No,Yes,Yes,No,Wield,Drop,I don't think it's intended for joinery.,980 ,588 ,392 ,1.814 kg,1798  (info),125,0,0,0,0,0,0
24 August 2017 (Update),No,No,No,Yes,No,Wear,Drop,A cape worn by fighters in the Wilderness Wars.,1,0 ,0 ,0.453 kg,0,0,0,0,0,0,0,0
24 August 2017 (Update),No,No,No,Yes,No,Wear,Drop,A cape worn by fighters in the Wilderness Wars.,1,0 ,0 ,0.453 kg,0,0,0,0,0,0,0,0
24 August 2017 (Update),No,No,No,Yes,No,Wear,,A very powerful amulet worn by Wilderness Wars champions.,1,0 ,0 ,0.01 kg,0,0,0,0,0,0,0,0
5 March 2015 (Update),Yes,No,No,Yes,No,Wield,Drop,A razor sharp sword.,0 ,0 ,0 ,1.814 kg,0,0,0,0,0,0,0,0
5 March 2015 (Update),Yes,No,No,Yes,No,Wield,Drop,A razor sharp sword.,0 ,0 ,0 ,1.814 kg,0,0,0,0,0,0,0,0
5 March 2015 (Update),Yes,No,No,Yes,No,Wield Teleport,Drop,A razor sharp sword.,0 ,0 ,0 ,1.814 kg,0,0,0,0,0,0,0,0
5 March 2015 (Update),Yes,No,No,Yes,No,Wield Teleport,Drop,A razor sharp sword.,0 ,0 ,0 ,1.814 kg,0,0,0,0,0,0,0,0
4 April 2005 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A handy little club made out of willow.,600 ,360 ,240 ,1.814 kg,146  (info),125,174,0,0,0,0,0
15 August 2005 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A defensive blackjack.,800 ,480 ,320 ,1.814 kg,1089  (info),125,0,0,0,0,0,0
15 August 2005 (Update),Yes,No,Yes,Yes,No,Wield,Drop,An offensive blackjack.,800 ,480 ,320 ,1.814 kg,1914  (info),125,6,0,0,0,0,0
5 December 2006 (Update),No,No,Yes,Yes,No,Wield,Drop,A powerful bow made from willow wood.,300 ,180 ,120 ,1.8 kg,5236  (info),8,76,0,0,0,0,0
25 March 2002 (Update),No,No,Yes,Yes,No,Wield,Drop,A nice sturdy bow made out of willow.,320 ,192 ,128 ,1.814 kg,150  (info),18000,69162,0,0,0,0,0
1 February 2018 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A solid willow shield.,160 ,96 ,64 ,3.175 kg,5  (info),125,7657,0,0,0,0,0
25 March 2002 (Update),No,No,Yes,Yes,No,Wield,Drop,A shortbow made out of willow still effective.,200 ,120 ,80 ,1.36 kg,86  (info),18000,7376,0,0,0,0,0
11 December 2017 (Update),No,No,No,Yes,No,Wear,You can get a replacement from Diango.,It's a Santa hat++.,160 ,0,0,0.113 kg,0,0,0,0,0,0,0,0
4 July 2006 (Update),Yes,No,No,Yes,No,Wear,Drop,A stick on a string... pure style.,900 ,540 ,360 ,0.007 kg,0,0,0,0,0,0,0,0
5 May 2004 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Slightly magical boots.,200 ,120 ,80 ,0.283 kg,225769  (info),8,504,0,0,0,0,0
4 January 2001 (Update),No,No,Yes,Yes,No,Wear,Drop,A silly pointed hat.,2 ,1,0 ,0.453 kg,291  (info),125,2990,0,0,0,0,0
11 April 2019 (Update),No,No,Yes,Yes,No,Wear,Drop,A very warm wolf cloak.,1000 ,600 ,400 ,0.453 kg,45086  (info),4,150,0,0,0,0,0
11 April 2019 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Howwwallll!,2400 ,1440 ,960 ,2.267 kg,3866  (info),4,124,0,0,0,0,0
29 June 2004 (Update),Yes,Priest in Peril,No,Yes,No,Wield,Drop,A silver dagger that can prevent werewolves changing form.,300 ,180 ,120 ,0.453 kg,0,0,0,0,0,0,0,0
21 November 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,These should make me harder to spot in wooded areas.,20 ,12 ,8 ,0.226 kg,4707  (info),150,4,0,0,0,0,0
21 November 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,This should make me harder to spot in wooded areas.,20 ,12 ,8 ,0.226 kg,4610  (info),150,9,0,0,0,0,0
18 October 2006 (Update),Yes,No,No,Yes,No,Wear,Drop,The cape worn by master woodcutters.,99000 ,59400 ,39600 ,0.453 kg,0,0,0,0,0,0,0,0
18 October 2006 (Update),Yes,No,No,Yes,No,Wear,Drop,Woodcutting skillcape hood.,1,0 ,0 ,0.453 kg,0,0,0,0,0,0,0,0
4 January 2001 (Update),No,No,Yes,Yes,No,Wield,Drop,A solid wooden shield.,20 ,12 ,8 ,2.267 kg,104  (info),125,4827,0,0,0,0,0
6 July 2016 (Update),No,No,Yes,Yes,No,Wield,Drop,An epic wooden shield with a golden trim.,20 ,12 ,8 ,2.267 kg,107114  (info),125,71,0,0,0,0,0
31 May 2006 (Update),Yes,No,No,Yes,No,Wield,Drop,A less-than strong shield.,1,0 ,0 ,1.814 kg,0,0,0,0,0,0,0,0
15 March 2006 (Update),Yes,No,Yes,Yes,No,Wield,Drop,Spoooooon!,35 ,21 ,14 ,0.453 kg,81  (info),50,279,0,0,0,0,0
31 May 2006 (Update),Yes,No,No,Yes,No,Wield,Drop,A less-than razor sharp sword.,1,0 ,0 ,1.814 kg,0,0,0,0,0,0,0,0
19 December 2005 (Update),No,No,No,Yes,No,Wear,You can obtain another hat from Diango in the Draynor Market.,A woolly tobogganing hat.,1,0 ,0 ,0.25 kg,0,0,0,0,0,0,0,0
19 December 2005 (Update),No,No,No,Yes,No,Wear,You can obtain another scarf from Diango in the Draynor Market.,A woolly tobogganing scarf.,1,0 ,0 ,0.25 kg,0,0,0,0,0,0,0,0
31 May 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Blue top very tiny.,650 ,390 ,260 ,0.07 kg,1347  (info),150,32,0,0,0,0,0
31 May 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Far too small to wear.,500 ,300 ,200 ,0.07 kg,1040  (info),150,7,0,0,0,0,0
31 May 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Yellow top too small for me.,625 ,375 ,250 ,0.07 kg,962  (info),150,23,0,0,0,0,0
4 January 2018 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A tiara infused with the properties of wrath.,500 ,300 ,200 ,1 kg,49  (info),40,2265,0,0,0,0,0
16 March 2022 (Update),Yes,0,No,Yes,Yes,Wear,Drop,A pair of wristbands to protect your hands in combat.,85 ,0,0,0.25 kg,0,0,0,0,0,0,0,0
16 March 2022 (Update),Yes,0,No,Yes,Yes,Wear,Drop,A pair of imbued wristbands to protect your hands in combat.,85 ,0,0,0.25 kg,0,0,0,0,0,0,0,0
17 May 2018 (Update),Yes,No,No,Yes,No,Wear,Drop,Awarded for completing 2000 Chambers of Xeric in challenge mode.,400 ,240 ,160 ,0.453 kg,0,0,0,0,0,0,0,0
17 May 2018 (Update),Yes,No,No,Yes,No,Wear,Drop,Awarded for completing 1500 Chambers of Xeric in challenge mode.,400 ,240 ,160 ,0.453 kg,0,0,0,0,0,0,0,0
17 May 2018 (Update),Yes,No,No,Yes,No,Wear,Drop,Awarded for completing 100 Chambers of Xeric in challenge mode.,400 ,240 ,160 ,0.453 kg,0,0,0,0,0,0,0,0
17 May 2018 (Update),Yes,No,No,Yes,No,Wear,Drop,Awarded for completing 1000 Chambers of Xeric in challenge mode.,400 ,240 ,160 ,0.453 kg,0,0,0,0,0,0,0,0
7 January 2016 (Update),Yes,No,No,Yes,No,Wear Check Dismantle,Drop,A dormant relic of the ancient times of Kourend.,350 ,210 ,140 ,0.06 kg,0,0,0,0,0,0,0,0
17 May 2018 (Update),Yes,No,No,Yes,No,Wear,Drop,Awarded for completing 500 Chambers of Xeric in challenge mode.,400 ,240 ,160 ,0.453 kg,0,0,0,0,0,0,0,0
